order_id,quarter,region,product,customer_tier,contract_value_usd,refunded,refund_amount_usd,sales_rep
1301,2025-Q4,APAC,Northwind CRM,Business,53220.54,False,0.0,J. Osei
1302,2025-Q4,APAC,Northwind CRM,Enterprise,85279.0,False,0.0,A. Mehta
1303,2025-Q4,APAC,Northwind CRM,Business,52826.69,False,0.0,S. Novak
1304,2025-Q4,APAC,Northwind Analytics,Business,29131.02,False,0.0,J. Osei
1305,2025-Q4,APAC,Northwind Analytics,Enterprise,68253.17,False,0.0,J. Osei
1306,2025-Q4,APAC,Northwind Analytics,Business,29408.75,False,0.0,T. Owusu
1307,2025-Q4,APAC,Northwind Analytics,Enterprise,61034.54,False,0.0,S. Novak
1308,2025-Q4,APAC,Northwind Analytics,Business,30821.04,False,0.0,S. Novak
1309,2025-Q4,APAC,Northwind Analytics,Enterprise,50166.5,False,0.0,S. Novak
1310,2025-Q4,APAC,Northwind Analytics,Business,28409.68,False,0.0,R. Kapoor
1311,2025-Q4,APAC,Northwind Support Desk,Enterprise,42057.25,False,0.0,L. Fernandez
1312,2025-Q4,APAC,Northwind Support Desk,Business,22745.01,False,0.0,S. Novak
1313,2025-Q4,APAC,Northwind Support Desk,Business,23360.86,False,0.0,L. Fernandez
1314,2025-Q4,APAC,Northwind Support Desk,Business,25729.22,False,0.0,M. Dubois
1315,2025-Q4,APAC,Northwind Support Desk,Enterprise,37096.57,False,0.0,J. Osei
1316,2025-Q4,APAC,Northwind Billing Suite,Enterprise,53091.13,True,20067.36,K. Tanaka
1317,2025-Q4,APAC,Northwind Billing Suite,Business,32380.95,False,0.0,L. Fernandez
1318,2025-Q4,APAC,Northwind Billing Suite,Business,27112.87,False,0.0,A. Mehta
1319,2025-Q4,APAC,Northwind Billing Suite,Enterprise,60508.08,False,0.0,M. Dubois
1320,2025-Q4,APAC,Northwind Billing Suite,Business,25825.47,False,0.0,L. Fernandez
1321,2025-Q4,APAC,Northwind Billing Suite,Enterprise,43720.84,False,0.0,K. Tanaka
1322,2025-Q4,APAC,Northwind Billing Suite,Enterprise,55149.6,False,0.0,T. Owusu
1323,2025-Q4,APAC,Northwind Billing Suite,Business,26478.69,False,0.0,T. Owusu
1324,2025-Q4,LATAM,Northwind CRM,Business,55298.34,False,0.0,T. Owusu
1325,2025-Q4,LATAM,Northwind CRM,Enterprise,94061.22,False,0.0,M. Dubois
1326,2025-Q4,LATAM,Northwind CRM,Enterprise,95317.28,False,0.0,L. Fernandez
1327,2025-Q4,LATAM,Northwind CRM,Enterprise,70540.63,False,0.0,S. Novak
1328,2025-Q4,LATAM,Northwind Analytics,Enterprise,65350.68,False,0.0,J. Osei
1329,2025-Q4,LATAM,Northwind Analytics,Business,36967.9,False,0.0,L. Fernandez
1330,2025-Q4,LATAM,Northwind Analytics,Enterprise,51073.08,False,0.0,T. Owusu
1331,2025-Q4,LATAM,Northwind Analytics,Enterprise,70398.07,False,0.0,M. Dubois
1332,2025-Q4,LATAM,Northwind Analytics,Business,30217.96,False,0.0,S. Novak
1333,2025-Q4,LATAM,Northwind Analytics,Business,31279.17,False,0.0,S. Novak
1334,2025-Q4,LATAM,Northwind Analytics,Enterprise,52130.29,False,0.0,T. Owusu
1335,2025-Q4,LATAM,Northwind Support Desk,Enterprise,43603.68,False,0.0,A. Mehta
1336,2025-Q4,LATAM,Northwind Support Desk,Enterprise,32417.34,False,0.0,L. Fernandez
1337,2025-Q4,LATAM,Northwind Support Desk,Business,23958.77,False,0.0,J. Osei
1338,2025-Q4,LATAM,Northwind Support Desk,Enterprise,35723.12,False,0.0,K. Tanaka
1339,2025-Q4,LATAM,Northwind Support Desk,Business,24518.75,False,0.0,J. Osei
1340,2025-Q4,LATAM,Northwind Support Desk,Enterprise,39687.42,False,0.0,K. Tanaka
1341,2025-Q4,LATAM,Northwind Support Desk,Enterprise,36534.03,True,15254.22,M. Dubois
1342,2025-Q4,LATAM,Northwind Support Desk,Business,23463.01,False,0.0,S. Novak
1343,2025-Q4,LATAM,Northwind Billing Suite,Enterprise,53808.69,False,0.0,A. Mehta
1344,2025-Q4,LATAM,Northwind Billing Suite,Business,29065.51,False,0.0,S. Novak
1345,2025-Q4,LATAM,Northwind Billing Suite,Business,23981.91,False,0.0,S. Novak
1346,2026-Q1,North America,Northwind CRM,Enterprise,89205.53,False,0.0,S. Novak
1347,2026-Q1,North America,Northwind CRM,Business,44591.38,False,0.0,L. Fernandez
1348,2026-Q1,North America,Northwind CRM,Enterprise,91033.72,False,0.0,T. Owusu
1349,2026-Q1,North America,Northwind CRM,Enterprise,95142.52,False,0.0,T. Owusu
1350,2026-Q1,North America,Northwind Analytics,Business,27760.72,False,0.0,A. Mehta
1351,2026-Q1,North America,Northwind Analytics,Business,31168.97,False,0.0,T. Owusu
1352,2026-Q1,North America,Northwind Analytics,Business,36842.12,False,0.0,S. Novak
1353,2026-Q1,North America,Northwind Support Desk,Enterprise,37148.7,False,0.0,S. Novak
1354,2026-Q1,North America,Northwind Support Desk,Business,21210.18,False,0.0,M. Dubois
1355,2026-Q1,North America,Northwind Support Desk,Business,19419.26,False,0.0,S. Novak
1356,2026-Q1,North America,Northwind Billing Suite,Business,24725.25,False,0.0,M. Dubois
1357,2026-Q1,North America,Northwind Billing Suite,Enterprise,59418.4,False,0.0,S. Novak
1358,2026-Q1,North America,Northwind Billing Suite,Business,27472.7,False,0.0,T. Owusu
1359,2026-Q1,North America,Northwind Billing Suite,Enterprise,51430.5,False,0.0,S. Novak
1360,2026-Q1,North America,Northwind Billing Suite,Business,31940.32,False,0.0,M. Dubois
1361,2026-Q1,North America,Northwind Billing Suite,Business,34776.31,False,0.0,J. Osei
1362,2026-Q1,North America,Northwind Billing Suite,Enterprise,51029.2,False,0.0,L. Fernandez
1363,2026-Q1,EMEA,Northwind CRM,Business,49186.31,False,0.0,A. Mehta
1364,2026-Q1,EMEA,Northwind CRM,Business,42497.92,False,0.0,S. Novak
1365,2026-Q1,EMEA,Northwind CRM,Business,48460.4,False,0.0,T. Owusu
1366,2026-Q1,EMEA,Northwind Analytics,Business,36967.48,False,0.0,S. Novak
1367,2026-Q1,EMEA,Northwind Analytics,Business,35514.38,False,0.0,J. Osei
1368,2026-Q1,EMEA,Northwind Analytics,Business,29581.42,False,0.0,J. Osei
1369,2026-Q1,EMEA,Northwind Analytics,Business,30531.71,False,0.0,R. Kapoor
1370,2026-Q1,EMEA,Northwind Analytics,Enterprise,71968.41,False,0.0,L. Fernandez
1371,2026-Q1,EMEA,Northwind Support Desk,Business,25398.9,False,0.0,J. Osei
1372,2026-Q1,EMEA,Northwind Support Desk,Enterprise,46759.53,False,0.0,S. Novak
1373,2026-Q1,EMEA,Northwind Support Desk,Enterprise,40445.96,False,0.0,R. Kapoor
1374,2026-Q1,EMEA,Northwind Billing Suite,Enterprise,61534.86,False,0.0,S. Novak
1375,2026-Q1,EMEA,Northwind Billing Suite,Business,25159.26,False,0.0,L. Fernandez
1376,2026-Q1,EMEA,Northwind Billing Suite,Business,29333.05,False,0.0,S. Novak
1377,2026-Q1,EMEA,Northwind Billing Suite,Business,34809.73,False,0.0,J. Osei
1378,2026-Q1,APAC,Northwind CRM,Business,56242.71,False,0.0,M. Dubois
1379,2026-Q1,APAC,Northwind CRM,Enterprise,95526.2,False,0.0,S. Novak
1380,2026-Q1,APAC,Northwind CRM,Enterprise,83429.17,False,0.0,S. Novak
1381,2026-Q1,APAC,Northwind Analytics,Enterprise,66937.26,False,0.0,L. Fernandez
1382,2026-Q1,APAC,Northwind Analytics,Enterprise,51932.92,False,0.0,A. Mehta
1383,2026-Q1,APAC,Northwind Analytics,Enterprise,60897.07,False,0.0,L. Fernandez
1384,2026-Q1,APAC,Northwind Analytics,Business,36279.45,False,0.0,R. Kapoor
1385,2026-Q1,APAC,Northwind Support Desk,Business,23184.48,False,0.0,L. Fernandez
1386,2026-Q1,APAC,Northwind Support Desk,Enterprise,41420.16,False,0.0,L. Fernandez
1387,2026-Q1,APAC,Northwind Support Desk,Business,22727.43,False,0.0,S. Novak
1388,2026-Q1,APAC,Northwind Billing Suite,Business,33474.35,False,0.0,R. Kapoor
1389,2026-Q1,APAC,Northwind Billing Suite,Enterprise,58301.89,False,0.0,A. Mehta
1390,2026-Q1,APAC,Northwind Billing Suite,Business,30824.24,False,0.0,R. Kapoor
1391,2026-Q1,APAC,Northwind Billing Suite,Business,32812.51,False,0.0,R. Kapoor
1392,2026-Q1,APAC,Northwind Billing Suite,Business,31512.47,False,0.0,M. Dubois
1393,2026-Q1,APAC,Northwind Billing Suite,Business,26085.06,False,0.0,S. Novak
1394,2026-Q1,APAC,Northwind Billing Suite,Enterprise,49277.42,False,0.0,S. Novak
1395,2026-Q1,LATAM,Northwind CRM,Business,44919.72,False,0.0,S. Novak
1396,2026-Q1,LATAM,Northwind CRM,Business,40455.39,False,0.0,L. Fernandez
1397,2026-Q1,LATAM,Northwind CRM,Business,43473.82,False,0.0,M. Dubois
1398,2026-Q1,LATAM,Northwind CRM,Business,53825.54,False,0.0,S. Novak
1399,2026-Q1,LATAM,Northwind CRM,Enterprise,92214.56,False,0.0,L. Fernandez
1400,2026-Q1,LATAM,Northwind CRM,Business,47515.05,False,0.0,R. Kapoor
1401,2026-Q1,LATAM,Northwind Analytics,Business,39298.98,False,0.0,K. Tanaka
1402,2026-Q1,LATAM,Northwind Analytics,Business,31717.06,True,17298.64,T. Owusu
1403,2026-Q1,LATAM,Northwind Analytics,Business,27304.67,False,0.0,L. Fernandez
1404,2026-Q1,LATAM,Northwind Analytics,Enterprise,65721.79,False,0.0,S. Novak
1405,2026-Q1,LATAM,Northwind Analytics,Business,27854.82,False,0.0,S. Novak
1406,2026-Q1,LATAM,Northwind Analytics,Business,28141.21,False,0.0,R. Kapoor
1407,2026-Q1,LATAM,Northwind Support Desk,Enterprise,33926.42,False,0.0,M. Dubois
1408,2026-Q1,LATAM,Northwind Support Desk,Business,26139.02,False,0.0,S. Novak
1409,2026-Q1,LATAM,Northwind Support Desk,Enterprise,35139.76,False,0.0,A. Mehta
1410,2026-Q1,LATAM,Northwind Support Desk,Business,19001.11,False,0.0,T. Owusu
1411,2026-Q1,LATAM,Northwind Support Desk,Business,19101.1,False,0.0,L. Fernandez
1412,2026-Q1,LATAM,Northwind Support Desk,Business,22999.77,False,0.0,R. Kapoor
1413,2026-Q1,LATAM,Northwind Support Desk,Business,22111.45,False,0.0,T. Owusu
1414,2026-Q1,LATAM,Northwind Billing Suite,Business,29118.8,True,11592.65,J. Osei
1415,2026-Q1,LATAM,Northwind Billing Suite,Enterprise,54607.44,False,0.0,A. Mehta
1416,2026-Q1,LATAM,Northwind Billing Suite,Business,26773.94,False,0.0,K. Tanaka
1417,2026-Q1,LATAM,Northwind Billing Suite,Enterprise,54603.83,False,0.0,M. Dubois
1418,2026-Q1,LATAM,Northwind Billing Suite,Business,31424.14,True,29959.29,J. Osei
1419,2026-Q1,LATAM,Northwind Billing Suite,Business,28739.63,False,0.0,M. Dubois
1420,2026-Q1,LATAM,Northwind Billing Suite,Enterprise,51113.21,False,0.0,T. Owusu
1421,2026-Q1,LATAM,Northwind Billing Suite,Enterprise,57674.48,False,0.0,L. Fernandez
1422,2026-Q2,North America,Northwind CRM,Business,44100.89,False,0.0,M. Dubois
1423,2026-Q2,North America,Northwind CRM,Business,41367.28,False,0.0,S. Novak
1424,2026-Q2,North America,Northwind CRM,Business,50415.63,False,0.0,R. Kapoor
1425,2026-Q2,North America,Northwind CRM,Enterprise,75079.36,False,0.0,R. Kapoor
1426,2026-Q2,North America,Northwind CRM,Business,55762.39,False,0.0,R. Kapoor
1427,2026-Q2,North America,Northwind CRM,Enterprise,91213.77,False,0.0,T. Owusu
1428,2026-Q2,North America,Northwind CRM,Business,55056.61,False,0.0,R. Kapoor
1429,2026-Q2,North America,Northwind Analytics,Business,35860.76,False,0.0,M. Dubois
1430,2026-Q2,North America,Northwind Analytics,Enterprise,70954.19,False,0.0,R. Kapoor
1431,2026-Q2,North America,Northwind Analytics,Business,39428.02,False,0.0,T. Owusu
1432,2026-Q2,North America,Northwind Analytics,Enterprise,66178.68,False,0.0,R. Kapoor
1433,2026-Q2,North America,Northwind Analytics,Enterprise,64999.79,False,0.0,K. Tanaka
1434,2026-Q2,North America,Northwind Support Desk,Business,25453.55,False,0.0,K. Tanaka
1435,2026-Q2,North America,Northwind Support Desk,Business,21321.73,False,0.0,J. Osei
1436,2026-Q2,North America,Northwind Support Desk,Enterprise,34208.5,False,0.0,L. Fernandez
1437,2026-Q2,North America,Northwind Support Desk,Business,25704.27,False,0.0,T. Owusu
1438,2026-Q2,North America,Northwind Billing Suite,Business,34595.84,False,0.0,A. Mehta
1439,2026-Q2,North America,Northwind Billing Suite,Enterprise,44643.53,False,0.0,A. Mehta
1440,2026-Q2,North America,Northwind Billing Suite,Enterprise,46369.31,False,0.0,L. Fernandez
1441,2026-Q2,North America,Northwind Billing Suite,Enterprise,43572.61,False,0.0,T. Owusu
1442,2026-Q2,North America,Northwind Billing Suite,Business,32188.84,False,0.0,R. Kapoor
1443,2026-Q2,North America,Northwind Billing Suite,Enterprise,43026.83,False,0.0,J. Osei
1444,2026-Q2,North America,Northwind Billing Suite,Enterprise,49594.45,False,0.0,T. Owusu
1445,2026-Q2,North America,Northwind Billing Suite,Enterprise,45545.47,False,0.0,R. Kapoor
1446,2026-Q2,EMEA,Northwind CRM,Enterprise,79564.16,False,0.0,R. Kapoor
1447,2026-Q2,EMEA,Northwind CRM,Enterprise,69306.33,False,0.0,R. Kapoor
1448,2026-Q2,EMEA,Northwind CRM,Business,51881.09,False,0.0,M. Dubois
1449,2026-Q2,EMEA,Northwind CRM,Enterprise,85545.09,False,0.0,J. Osei
1450,2026-Q2,EMEA,Northwind Analytics,Enterprise,59960.54,False,0.0,A. Mehta
1451,2026-Q2,EMEA,Northwind Analytics,Business,30214.67,False,0.0,S. Novak
1452,2026-Q2,EMEA,Northwind Analytics,Business,36452.9,True,25091.08,K. Tanaka
1453,2026-Q2,EMEA,Northwind Analytics,Business,28713.28,False,0.0,M. Dubois
1454,2026-Q2,EMEA,Northwind Support Desk,Business,25368.99,False,0.0,R. Kapoor
1455,2026-Q2,EMEA,Northwind Support Desk,Enterprise,41787.32,False,0.0,S. Novak
1456,2026-Q2,EMEA,Northwind Support Desk,Enterprise,35443.22,False,0.0,L. Fernandez
1457,2026-Q2,EMEA,Northwind Support Desk,Business,26156.24,False,0.0,T. Owusu
1458,2026-Q2,EMEA,Northwind Support Desk,Enterprise,44256.16,False,0.0,K. Tanaka
1459,2026-Q2,EMEA,Northwind Support Desk,Enterprise,41138.71,False,0.0,T. Owusu
1460,2026-Q2,EMEA,Northwind Support Desk,Business,20888.99,False,0.0,J. Osei
1461,2026-Q2,EMEA,Northwind Support Desk,Business,22450.25,False,0.0,L. Fernandez
1462,2026-Q2,EMEA,Northwind Billing Suite,Business,29627.83,False,0.0,K. Tanaka
1463,2026-Q2,EMEA,Northwind Billing Suite,Enterprise,52694.77,False,0.0,T. Owusu
1464,2026-Q2,EMEA,Northwind Billing Suite,Enterprise,51981.2,False,0.0,T. Owusu
1465,2026-Q2,EMEA,Northwind Billing Suite,Business,30058.53,False,0.0,R. Kapoor
1466,2026-Q2,APAC,Northwind CRM,Business,42830.23,True,12682.51,J. Osei
1467,2026-Q2,APAC,Northwind CRM,Business,44451.52,False,0.0,A. Mehta
1468,2026-Q2,APAC,Northwind CRM,Enterprise,71086.22,False,0.0,A. Mehta
1469,2026-Q2,APAC,Northwind CRM,Business,41489.66,False,0.0,M. Dubois
1470,2026-Q2,APAC,Northwind CRM,Business,54294.0,False,0.0,M. Dubois
1471,2026-Q2,APAC,Northwind CRM,Business,50539.15,False,0.0,L. Fernandez
1472,2026-Q2,APAC,Northwind CRM,Enterprise,80117.74,False,0.0,M. Dubois
1473,2026-Q2,APAC,Northwind CRM,Business,51351.45,False,0.0,A. Mehta
1474,2026-Q2,APAC,Northwind Analytics,Enterprise,59627.61,False,0.0,M. Dubois
1475,2026-Q2,APAC,Northwind Analytics,Business,37739.01,False,0.0,S. Novak
1476,2026-Q2,APAC,Northwind Analytics,Business,29612.55,False,0.0,J. Osei
1477,2026-Q2,APAC,Northwind Support Desk,Enterprise,38468.92,False,0.0,A. Mehta
1478,2026-Q2,APAC,Northwind Support Desk,Business,18415.24,False,0.0,T. Owusu
1479,2026-Q2,APAC,Northwind Support Desk,Business,23757.6,True,18209.89,M. Dubois
1480,2026-Q2,APAC,Northwind Billing Suite,Business,26233.42,False,0.0,A. Mehta
1481,2026-Q2,APAC,Northwind Billing Suite,Business,34927.01,False,0.0,S. Novak
1482,2026-Q2,APAC,Northwind Billing Suite,Business,32452.43,False,0.0,K. Tanaka
1483,2026-Q2,APAC,Northwind Billing Suite,Business,25404.52,False,0.0,K. Tanaka
1484,2026-Q2,APAC,Northwind Billing Suite,Business,26881.72,False,0.0,L. Fernandez
1485,2026-Q2,APAC,Northwind Billing Suite,Enterprise,51452.36,False,0.0,S. Novak
1486,2026-Q2,LATAM,Northwind CRM,Enterprise,94310.07,False,0.0,M. Dubois
1487,2026-Q2,LATAM,Northwind CRM,Business,43647.99,False,0.0,T. Owusu
1488,2026-Q2,LATAM,Northwind CRM,Business,42306.2,False,0.0,L. Fernandez
1489,2026-Q2,LATAM,Northwind CRM,Enterprise,98487.61,False,0.0,M. Dubois
1490,2026-Q2,LATAM,Northwind CRM,Business,40663.67,False,0.0,K. Tanaka
1491,2026-Q2,LATAM,Northwind CRM,Business,39673.27,False,0.0,S. Novak
1492,2026-Q2,LATAM,Northwind CRM,Business,51292.52,False,0.0,R. Kapoor
1493,2026-Q2,LATAM,Northwind CRM,Business,49139.45,True,8132.87,K. Tanaka
1494,2026-Q2,LATAM,Northwind Analytics,Business,38810.02,False,0.0,A. Mehta
1495,2026-Q2,LATAM,Northwind Analytics,Business,29632.3,False,0.0,T. Owusu
1496,2026-Q2,LATAM,Northwind Analytics,Enterprise,64987.23,False,0.0,M. Dubois
1497,2026-Q2,LATAM,Northwind Analytics,Enterprise,61679.91,False,0.0,M. Dubois
1498,2026-Q2,LATAM,Northwind Analytics,Business,35503.63,False,0.0,S. Novak
1499,2026-Q2,LATAM,Northwind Analytics,Business,33565.15,False,0.0,T. Owusu
1500,2026-Q2,LATAM,Northwind Support Desk,Enterprise,37735.06,False,0.0,K. Tanaka
1501,2026-Q2,LATAM,Northwind Support Desk,Enterprise,32375.24,False,0.0,M. Dubois
1502,2026-Q2,LATAM,Northwind Support Desk,Business,19498.01,False,0.0,K. Tanaka
1503,2026-Q2,LATAM,Northwind Support Desk,Business,23348.71,False,0.0,R. Kapoor
1504,2026-Q2,LATAM,Northwind Support Desk,Enterprise,39517.95,False,0.0,T. Owusu
1505,2026-Q2,LATAM,Northwind Billing Suite,Business,32703.73,False,0.0,T. Owusu
1506,2026-Q2,LATAM,Northwind Billing Suite,Business,33760.88,False,0.0,A. Mehta
1507,2026-Q2,LATAM,Northwind Billing Suite,Business,33197.57,False,0.0,A. Mehta
1508,2026-Q2,LATAM,Northwind Billing Suite,Enterprise,51153.83,False,0.0,K. Tanaka
1509,2026-Q2,LATAM,Northwind Billing Suite,Business,25491.53,False,0.0,T. Owusu
1510,2026-Q2,LATAM,Northwind Billing Suite,Business,30719.75,False,0.0,T. Owusu
